 -13.04717,  12.62222
 -13.17339,  12.49175
 -13.29831,  12.36002
 -13.42191,  12.22704
 -13.54418,  12.09282
 -13.66510,  11.95737
 -13.78468,  11.82072
 -13.90289,  11.68288
 -14.01971,  11.54385
 -14.13515,  11.40365
 -14.24919,  11.26230
 -14.36181,  11.11981
 -14.47301,  10.97619
 -14.58277,  10.83146
 -14.69109,  10.68563
 -14.79794,  10.53872
 -14.90333,  10.39074
 -15.00724,  10.24171
 -15.10966,  10.09163
 -15.21057,   9.94054
 -15.30998,   9.78843
 -15.40786,   9.63533
 -15.50421,   9.48125
 -15.59903,   9.32621
 -15.69229,   9.17022
 -15.78399,   9.01330
 -15.87412,   8.85546
 -15.96268,   8.69672
 -16.04964,   8.53709
 -16.13502,   8.37659
 -16.21878,   8.21524
 -16.30093,   8.05306
 -16.38146,   7.89005
 -16.46037,   7.72623
 -16.53763,   7.56163
 -16.61325,   7.39625
 -16.68721,   7.23012
 -16.75951,   7.06325
 -16.83014,   6.89565
 -16.89910,   6.72735
 -16.96637,   6.55836
 -17.03196,   6.38870
 -17.09584,   6.21838
 -17.15803,   6.04742
 -17.21850,   5.87584
 -17.27726,   5.70365
 -17.33430,   5.53088
 -17.38961,   5.35754
 -17.44318,   5.18364
 -17.49502,   5.00921
 -17.54511,   4.83426
 -17.59345,   4.65881
 -17.64004,   4.48287
 -17.68487,   4.30647
 -17.72793,   4.12963
 -17.76923,   3.95235
 -17.80875,   3.77465
 -17.84650,   3.59657
 -17.88247,   3.41810
 -17.91665,   3.23928
 -17.94904,   3.06011
 -17.97964,   2.88062
 -18.00845,   2.70082
 -18.03546,   2.52074
 -18.06066,   2.34038
 -18.08407,   2.15978
 -18.10566,   1.97894
 -18.12545,   1.79788
 -18.14343,   1.61663
 -18.15960,   1.43519
 -18.17395,   1.25360
 -18.18649,   1.07186
 -18.19720,   0.88999
 -18.20610,   0.70802
 -18.21318,   0.52596
 -18.21844,   0.34383
 -18.22188,   0.16164
 -18.22350,  -0.02058
 -18.22329,  -0.20281
 -18.22127,  -0.38504
 -18.21741,  -0.56726
 -18.21174,  -0.74943
 -18.20425,  -0.93155
 -18.19493,  -1.11359
 -18.18380,  -1.29554
 -18.17084,  -1.47738
 -18.15607,  -1.65909
 -18.13948,  -1.84065
 -18.12107,  -2.02204
 -18.10085,  -2.20325
 -18.07882,  -2.38426
 -18.05498,  -2.56505
 -18.02933,  -2.74560
 -18.00187,  -2.92589
 -17.97261,  -3.10591
 -17.94156,  -3.28564
 -17.90870,  -3.46505
 -17.87405,  -3.64414
 -17.83761,  -3.82288
 -17.79938,  -4.00126
 -17.75937,  -4.17925
 -17.71757,  -4.35684
 -17.67401,  -4.53402
 -17.62867,  -4.71076
 -17.58156,  -4.88705
 -17.53269,  -5.06286
 -17.48206,  -5.23819
 -17.42968,  -5.41301
 -17.37555,  -5.58731
 -17.31967,  -5.76106
 -17.26206,  -5.93426
 -17.20272,  -6.10688
 -17.14165,  -6.27891
 -17.07886,  -6.45032
 -17.01436,  -6.62111
 -16.94814,  -6.79125
 -16.88023,  -6.96074
 -16.81063,  -7.12954
 -16.73933,  -7.29764
 -16.66635,  -7.46504
 -16.59170,  -7.63170
 -16.51539,  -7.79762
 -16.43741,  -7.96277
 -16.35778,  -8.12715
 -16.27651,  -8.29072
 -16.19360,  -8.45349
 -16.10907,  -8.61543
 -16.02291,  -8.77652
 -15.93515,  -8.93675
 -15.84578,  -9.09610
 -15.75482,  -9.25455
 -15.66227,  -9.41210
 -15.56815,  -9.56873
 -15.47247,  -9.72441
 -15.37522,  -9.87913
 -15.27643, -10.03288
 -15.17610, -10.18565
 -15.07425, -10.33741
 -14.97087, -10.48815
 -14.86599, -10.63786
 -14.75961, -10.78652
 -14.65175, -10.93412
 -14.54241, -11.08064
 -14.43160, -11.22606
 -14.31934, -11.37037
 -14.20563, -11.51357
 -14.09050, -11.65562
 -13.97394, -11.79653
 -13.85598, -11.93627
 -13.73661, -12.07483
 -13.61586, -12.21219
 -13.49374, -12.34835
 -13.37026, -12.48329
 -13.24543, -12.61699
 -13.11926, -12.74945
 -12.99176, -12.88064
 -12.86296, -13.01056
 -12.73285, -13.13919
 -12.60146, -13.26651
 -12.46879, -13.39253
 -12.33487, -13.51722
 -12.19970, -13.64057
 -12.06329, -13.76256
 -11.92566, -13.88320
 -11.78683, -14.00245
 -11.64681, -14.12032
 -11.50560, -14.23679
 -11.36324, -14.35185
 -11.21972, -14.46548
 -11.07506, -14.57767
 -10.92929, -14.68843
 -10.78240, -14.79772
 -10.63443, -14.90554
 -10.48537, -15.01189
 -10.33525, -15.11674
 -10.18408, -15.22009
 -10.03188, -15.32193
  -9.87866, -15.42225
  -9.72444, -15.52104
  -9.56923, -15.61828
  -9.41305, -15.71398
  -9.25591, -15.80811
  -9.09783, -15.90067
  -8.93882, -15.99164
  -8.77890, -16.08103
  -8.61809, -16.16882
  -8.45640, -16.25500
  -8.29385, -16.33957
  -8.13046, -16.42251
  -7.96623, -16.50381
  -7.80120, -16.58347
  -7.63536, -16.66149
  -7.46875, -16.73784
  -7.30137, -16.81253
  -7.13324, -16.88554
  -6.96439, -16.95687
  -6.79482, -17.02652
  -6.62455, -17.09446
  -6.45361, -17.16071
  -6.28200, -17.22524
  -6.10975, -17.28806
  -5.93687, -17.34916
  -5.76338, -17.40853
  -5.58929, -17.46617
  -5.41463, -17.52206
  -5.23941, -17.57620
  -5.06365, -17.62860
  -4.88736, -17.67924
  -4.71057, -17.72811
  -4.53329, -17.77522
  -4.35554, -17.82055
  -4.17733, -17.86410
  -3.99869, -17.90588
  -3.81963, -17.94586
  -3.64017, -17.98406
  -3.46033, -18.02046
  -3.28013, -18.05507
  -3.09958, -18.08787
  -2.91870, -18.11886
  -2.73751, -18.14805
  -2.55603, -18.17542
  -2.37427, -18.20098
  -2.19227, -18.22473
  -2.01002, -18.24665
  -1.82755, -18.26675
  -1.64488, -18.28502
  -1.46203, -18.30147
  -1.27902, -18.31609
  -1.09586, -18.32888
  -0.91257, -18.33984
  -0.72917, -18.34897
  -0.54568, -18.35626
  -0.36212, -18.36172
  -0.17850, -18.36534
   0.00515, -18.36712
   0.18882, -18.36707
   0.37249, -18.36518
   0.55615, -18.36146
   0.73976, -18.35590
   0.92332, -18.34850
   1.10680, -18.33927
   1.29020, -18.32820
   1.47348, -18.31530
   1.65663, -18.30056
   1.83964, -18.28399
   2.02248, -18.26560
   2.20513, -18.24537
   2.38759, -18.22332
   2.56982, -18.19945
   2.75181, -18.17375
   2.93355, -18.14623
   3.11501, -18.11690
   3.29618, -18.08574
   3.47704, -18.05278
   3.65757, -18.01801
   3.83775, -17.98144
   4.01756, -17.94306
   4.19699, -17.90288
   4.37602, -17.86091
   4.55463, -17.81715
   4.73280, -17.77161
   4.91052, -17.72428
   5.08776, -17.67517
   5.26451, -17.62430
   5.44076, -17.57165
   5.61647, -17.51724
   5.79165, -17.46108
   5.96626, -17.40316
   6.14029, -17.34350
   6.31372, -17.28210
   6.48654, -17.21896
   6.65873, -17.15410
   6.83028, -17.08751
   7.00115, -17.01921
   7.17134, -16.94920
   7.34083, -16.87748
   7.50961, -16.80408
   7.67765, -16.72898
   7.84494, -16.65220
   8.01146, -16.57375
   8.17720, -16.49364
   8.34213, -16.41187
   8.50625, -16.32845
   8.66954, -16.24338
   8.83197, -16.15669
   8.99354, -16.06837
   9.15422, -15.97843
   9.31401, -15.88689
   9.47287, -15.79375
   9.63081, -15.69902
   9.78780, -15.60272
   9.94383, -15.50484
  10.09888, -15.40540
  10.25293, -15.30441
  10.40597, -15.20188
  10.55799, -15.09782
  10.70897, -14.99224
  10.85889, -14.88515
  11.00774, -14.77656
  11.15551, -14.66648
  11.30217, -14.55493
  11.44772, -14.44191
  11.59214, -14.32743
  11.73542, -14.21151
  11.87753, -14.09415
  12.01847, -13.97538
  12.15823, -13.85519
  12.29678, -13.73361
  12.43411, -13.61064
  12.57022, -13.48630
  12.70508, -13.36060
  12.83869, -13.23355
  12.97102, -13.10516
  13.10208, -12.97545
  13.23183, -12.84443
  13.36028, -12.71211
  13.48740, -12.57851
  13.61318, -12.44364
  13.73762, -12.30750
  13.86069, -12.17013
  13.98239, -12.03152
  14.10271, -11.89170
  14.22163, -11.75067
  14.33913, -11.60845
  14.45522, -11.46506
  14.56987, -11.32051
  14.68307, -11.17481
  14.79482, -11.02798
  14.90510, -10.88003
  15.01390, -10.73098
  15.12121, -10.58084
  15.22702, -10.42963
  15.33132, -10.27736
  15.43409, -10.12405
  15.53533,  -9.96971
  15.63503,  -9.81435
  15.73317,  -9.65800
  15.82975,  -9.50067
  15.92476,  -9.34237
  16.01818,  -9.18313
  16.11001,  -9.02295
  16.20024,  -8.86185
  16.28886,  -8.69984
  16.37586,  -8.53695
  16.46123,  -8.37320
  16.54496,  -8.20858
  16.62705,  -8.04313
  16.70748,  -7.87686
  16.78625,  -7.70979
  16.86334,  -7.54193
  16.93876,  -7.37329
  17.01249,  -7.20391
  17.08453,  -7.03378
  17.15487,  -6.86294
  17.22350,  -6.69139
  17.29041,  -6.51915
  17.35560,  -6.34625
  17.41907,  -6.17269
  17.48079,  -5.99850
  17.54078,  -5.82369
  17.59902,  -5.64829
  17.65550,  -5.47230
  17.71022,  -5.29574
  17.76318,  -5.11864
  17.81437,  -4.94101
  17.86378,  -4.76286
  17.91140,  -4.58422
  17.95725,  -4.40511
  18.00130,  -4.22554
  18.04355,  -4.04553
  18.08401,  -3.86509
  18.12266,  -3.68425
  18.15950,  -3.50302
  18.19453,  -3.32143
  18.22775,  -3.13948
  18.25914,  -2.95721
  18.28871,  -2.77461
  18.31646,  -2.59173
  18.34237,  -2.40856
  18.36646,  -2.22514
  18.38871,  -2.04147
  18.40913,  -1.85759
  18.42770,  -1.67350
  18.44444,  -1.48922
  18.45933,  -1.30477
  18.47238,  -1.12018
  18.48358,  -0.93546
  18.49293,  -0.75062
  18.50044,  -0.56569
  18.50610,  -0.38069
  18.50990,  -0.19563
  18.51186,  -0.01053
  18.51196,   0.17459
  18.51022,   0.35971
  18.50662,   0.54481
  18.50117,   0.72988
  18.49388,   0.91489
  18.48473,   1.09983
  18.47373,   1.28468
  18.46088,   1.46941
  18.44619,   1.65402
  18.42965,   1.83848
  18.41126,   2.02278
  18.39104,   2.20689
  18.36897,   2.39080
  18.34506,   2.57449
  18.31931,   2.75794
  18.29173,   2.94114
  18.26232,   3.12406
  18.23108,   3.30668
  18.19801,   3.48899
  18.16312,   3.67097
  18.12642,   3.85260
  18.08789,   4.03386
  18.04755,   4.21474
  18.00540,   4.39522
  17.96145,   4.57527
  17.91570,   4.75489
  17.86815,   4.93404
  17.81881,   5.11273
  17.76768,   5.29091
  17.71477,   5.46859
  17.66009,   5.64574
  17.60363,   5.82234
  17.54540,   5.99838
  17.48542,   6.17383
  17.42368,   6.34868
  17.36020,   6.52292
  17.29497,   6.69652
  17.22800,   6.86947
  17.15931,   7.04175
  17.08889,   7.21335
  17.01675,   7.38423
  16.94291,   7.55440
  16.86737,   7.72383
  16.79013,   7.89251
  16.71120,   8.06041
  16.63060,   8.22752
  16.54832,   8.39382
  16.46439,   8.55931
  16.37879,   8.72395
  16.29155,   8.88774
  16.20268,   9.05066
  16.11217,   9.21268
  16.02004,   9.37380
  15.92631,   9.53400
  15.83097,   9.69327
  15.73403,   9.85158
  15.63552,  10.00892
  15.53543,  10.16527
  15.43378,  10.32063
  15.33057,  10.47496
  15.22582,  10.62827
  15.11954,  10.78053
  15.01173,  10.93172
  14.90242,  11.08184
  14.79160,  11.23086
  14.67929,  11.37878
  14.56550,  11.52557
  14.45025,  11.67123
  14.33353,  11.81573
  14.21538,  11.95906
  14.09579,  12.10122
  13.97477,  12.24218
  13.85235,  12.38192
  13.72853,  12.52045
  13.60333,  12.65773
  13.47675,  12.79377
  13.34881,  12.92853
  13.21953,  13.06202
  13.08891,  13.19422
  12.95697,  13.32510
  12.82372,  13.45467
  12.68917,  13.58291
  12.55334,  13.70980
  12.41624,  13.83534
  12.27789,  13.95950
  12.13829,  14.08228
  11.99747,  14.20366
  11.85543,  14.32364
  11.71220,  14.44219
  11.56778,  14.55931
  11.42218,  14.67499
  11.27543,  14.78921
  11.12754,  14.90197
  10.97852,  15.01324
  10.82839,  15.12303
  10.67716,  15.23131
  10.52485,  15.33808
  10.37147,  15.44333
  10.21703,  15.54705
  10.06156,  15.64922
   9.90507,  15.74983
   9.74757,  15.84888
   9.58908,  15.94636
   9.42962,  16.04225
   9.26920,  16.13654
   9.10783,  16.22923
   8.94554,  16.32031
   8.78234,  16.40977
   8.61824,  16.49759
   8.45326,  16.58377
   8.28743,  16.66830
   8.12074,  16.75118
   7.95323,  16.83239
   7.78491,  16.91192
   7.61579,  16.98977
   7.44589,  17.06593
   7.27523,  17.14038
   7.10383,  17.21314
   6.93169,  17.28418
   6.75885,  17.35349
   6.58532,  17.42108
   6.41111,  17.48693
   6.23624,  17.55105
   6.06073,  17.61341
   5.88459,  17.67402
   5.70785,  17.73286
   5.53052,  17.78994
   5.35262,  17.84525
   5.17417,  17.89877
   4.99518,  17.95052
   4.81568,  18.00047
   4.63567,  18.04862
   4.45519,  18.09498
   4.27424,  18.13953
   4.09284,  18.18227
   3.91102,  18.22320
   3.72879,  18.26231
   3.54617,  18.29960
   3.36317,  18.33506
   3.17982,  18.36869
   2.99613,  18.40049
   2.81213,  18.43045
   2.62782,  18.45857
   2.44324,  18.48485
   2.25839,  18.50928
   2.07330,  18.53187
   1.88798,  18.55260
   1.70245,  18.57148
   1.51674,  18.58850
   1.33085,  18.60367
   1.14481,  18.61698
   0.95864,  18.62843
   0.77236,  18.63801
   0.58598,  18.64574
   0.39952,  18.65160
   0.21301,  18.65559
   0.02645,  18.65772
  -0.16013,  18.65799
  -0.34671,  18.65639
  -0.53327,  18.65292
  -0.71980,  18.64758
  -0.90628,  18.64039
  -1.09268,  18.63132
  -1.27899,  18.62040
  -1.46520,  18.60761
  -1.65127,  18.59295
  -1.83720,  18.57644
  -2.02297,  18.55807
  -2.20855,  18.53784
  -2.39393,  18.51576
  -2.57908,  18.49182
  -2.76400,  18.46603
  -2.94866,  18.43839
  -3.13305,  18.40890
  -3.31713,  18.37757
  -3.50091,  18.34440
  -3.68435,  18.30939
  -3.86745,  18.27255
  -4.05017,  18.23387
  -4.23251,  18.19337
  -4.41445,  18.15104
  -4.59596,  18.10690
  -4.77703,  18.06094
  -4.95763,  18.01317
  -5.13777,  17.96359
  -5.31740,  17.91222
  -5.49652,  17.85904
  -5.67511,  17.80408
  -5.85316,  17.74732
  -6.03063,  17.68879
  -6.20752,  17.62849
  -6.38380,  17.56641
  -6.55946,  17.50257
  -6.73449,  17.43698
  -6.90886,  17.36964
  -7.08256,  17.30055
  -7.25556,  17.22972
  -7.42786,  17.15717
  -7.59943,  17.08289
  -7.77026,  17.00690
  -7.94033,  16.92919
  -8.10962,  16.84979
  -8.27812,  16.76869
  -8.44581,  16.68591
  -8.61266,  16.60145
  -8.77868,  16.51533
  -8.94383,  16.42754
  -9.10811,  16.33810
  -9.27149,  16.24702
  -9.43396,  16.15431
  -9.59550,  16.05997
  -9.75610,  15.96401
  -9.91574,  15.86645
 -10.07441,  15.76729
 -10.23208,  15.66655
 -10.38874,  15.56423
 -10.54439,  15.46034
 -10.69899,  15.35490
 -10.85254,  15.24791
 -11.00502,  15.13938
 -11.15641,  15.02933
 -11.30671,  14.91777
 -11.45588,  14.80470
 -11.60393,  14.69014
 -11.75083,  14.57410
 -11.89657,  14.45660
 -12.04114,  14.33763
 -12.18451,  14.21722
 -12.32669,  14.09537
 -12.46764,  13.97211
 -12.60736,  13.84743
 -12.74584,  13.72136
 -12.88305,  13.59390
 -13.01899,  13.46507
 -13.15364,  13.33488
 -13.28699,  13.20334
 -13.41902,  13.07047
 -13.54973,  12.93628
 -13.67909,  12.80078
 -13.80710,  12.66399
 -13.93374,  12.52592
 -14.05900,  12.38658
 -14.18286,  12.24599
 -14.30532,  12.10416
 -14.42636,  11.96111
 -14.54597,  11.81685
 -14.66414,  11.67139
 -14.78086,  11.52475
 -14.89610,  11.37694
 -15.00987,  11.22798
 -15.12215,  11.07788
 -15.23293,  10.92666
 -15.34220,  10.77433
 -15.44994,  10.62090
 -15.55615,  10.46640
 -15.66082,  10.31084
 -15.76392,  10.15423
 -15.86547,   9.99660
 -15.96543,   9.83794
 -16.06381,   9.67829
 -16.16059,   9.51765
 -16.25577,   9.35604
 -16.34933,   9.19349
 -16.44127,   9.02999
 -16.53157,   8.86558
 -16.62022,   8.70026
 -16.70722,   8.53406
 -16.79256,   8.36699
 -16.87623,   8.19906
 -16.95823,   8.03030
 -17.03853,   7.86072
 -17.11714,   7.69033
 -17.19404,   7.51916
 -17.26923,   7.34722
 -17.34270,   7.17453
 -17.41445,   7.00110
 -17.48446,   6.82696
 -17.55273,   6.65211
 -17.61925,   6.47659
 -17.68402,   6.30039
 -17.74702,   6.12355
 -17.80825,   5.94608
 -17.86772,   5.76800
 -17.92540,   5.58932
 -17.98129,   5.41007
 -18.03539,   5.23026
 -18.08769,   5.04990
 -18.13819,   4.86903
 -18.18688,   4.68764
 -18.23376,   4.50578
 -18.27882,   4.32344
 -18.32205,   4.14065
 -18.36346,   3.95743
 -18.40303,   3.77379
 -18.44077,   3.58976
 -18.47667,   3.40536
 -18.51072,   3.22059
 -18.54293,   3.03548
 -18.57328,   2.85005
 -18.60178,   2.66432
 -18.62843,   2.47830
 -18.65321,   2.29202
 -18.67613,   2.10549
 -18.69718,   1.91872
 -18.71637,   1.73175
 -18.73369,   1.54459
 -18.74913,   1.35725
 -18.76271,   1.16976
 -18.77440,   0.98213
 -18.78423,   0.79439
 -18.79217,   0.60655
 -18.79823,   0.41863
 -18.80242,   0.23064
 -18.80473,   0.04262
 -18.80515,  -0.14543
 -18.80370,  -0.33348
 -18.80037,  -0.52152
 -18.79515,  -0.70952
 -18.78806,  -0.89747
 -18.77908,  -1.08535
 -18.76823,  -1.27314
 -18.75550,  -1.46083
 -18.74089,  -1.64838
 -18.72441,  -1.83579
 -18.70605,  -2.02303
 -18.68582,  -2.21009
 -18.66372,  -2.39695
 -18.63975,  -2.58359
 -18.61391,  -2.76999
 -18.58621,  -2.95613
 -18.55665,  -3.14199
 -18.52523,  -3.32755
 -18.49195,  -3.51281
 -18.45683,  -3.69773
 -18.41985,  -3.88229
 -18.38103,  -4.06649
 -18.34036,  -4.25030
 -18.29786,  -4.43371
 -18.25352,  -4.61668
 -18.20735,  -4.79922
 -18.15936,  -4.98129
 -18.10955,  -5.16289
 -18.05792,  -5.34398
 -18.00448,  -5.52456
 -17.94923,  -5.70461
 -17.89219,  -5.88410
 -17.83335,  -6.06302
 -17.77271,  -6.24135
 -17.71030,  -6.41908
 -17.64611,  -6.59618
 -17.58015,  -6.77264
 -17.51242,  -6.94845
 -17.44294,  -7.12357
 -17.37170,  -7.29800
 -17.29872,  -7.47172
 -17.22400,  -7.64470
 -17.14756,  -7.81694
 -17.06939,  -7.98842
 -16.98951,  -8.15911
 -16.90792,  -8.32901
 -16.82463,  -8.49809
 -16.73965,  -8.66633
 -16.65298,  -8.83373
 -16.56464,  -9.00026
 -16.47464,  -9.16591
 -16.38298,  -9.33065
 -16.28968,  -9.49448
 -16.19473,  -9.65738
 -16.09816,  -9.81933
 -15.99997,  -9.98031
 -15.90016, -10.14031
 -15.79876, -10.29931
 -15.69577, -10.45730
 -15.59119, -10.61425
 -15.48505, -10.77017
 -15.37735, -10.92502
 -15.26810, -11.07879
 -15.15731, -11.23147
 -15.04500, -11.38305
 -14.93117, -11.53350
 -14.81583, -11.68281
 -14.69900, -11.83097
 -14.58069, -11.97796
 -14.46091, -12.12376
 -14.33968, -12.26837
 -14.21699, -12.41177
 -14.09287, -12.55394
 -13.96733, -12.69487
 -13.84039, -12.83454
 -13.71204, -12.97295
 -13.58231, -13.11007
 -13.45121, -13.24589
 -13.31875, -13.38040
 -13.18495, -13.51359
 -13.04981, -13.64544
 -12.91336, -13.77594
 -12.77560, -13.90507
 -12.63655, -14.03282
 -12.49622, -14.15919
 -12.35463, -14.28415
 -12.21179, -14.40770
 -12.06771, -14.52982
 -11.92241, -14.65049
 -11.77591, -14.76972
 -11.62821, -14.88748
 -11.47933, -15.00376
 -11.32930, -15.11855
 -11.17811, -15.23185
 -11.02579, -15.34363
 -10.87236, -15.45389
 -10.71782, -15.56261
 -10.56219, -15.66979
 -10.40549, -15.77541
 -10.24774, -15.87946
 -10.08894, -15.98194
  -9.92912, -16.08283
  -9.76830, -16.18212
  -9.60647, -16.27980
  -9.44368, -16.37587
  -9.27992, -16.47031
  -9.11521, -16.56310
  -8.94958, -16.65426
  -8.78304, -16.74375
  -8.61560, -16.83158
  -8.44729, -16.91774
  -8.27811, -17.00221
  -8.10809, -17.08499
  -7.93724, -17.16607
  -7.76558, -17.24545
  -7.59312, -17.32310
  -7.41989, -17.39903
  -7.24590, -17.47323
  -7.07117, -17.54569
  -6.89571, -17.61640
  -6.71955, -17.68536
  -6.54269, -17.75256
  -6.36517, -17.81798
  -6.18699, -17.88164
  -6.00817, -17.94351
  -5.82874, -18.00359
  -5.64870, -18.06187
  -5.46808, -18.11836
  -5.28690, -18.17304
  -5.10517, -18.22591
  -4.92291, -18.27696
  -4.74014, -18.32619
  -4.55688, -18.37359
  -4.37314, -18.41916
  -4.18895, -18.46289
  -4.00432, -18.50478
  -3.81927, -18.54483
  -3.63383, -18.58302
  -3.44799, -18.61936
  -3.26180, -18.65384
  -3.07526, -18.68645
  -2.88840, -18.71721
  -2.70123, -18.74609
  -2.51377, -18.77310
  -2.32603, -18.79824
  -2.13805, -18.82150
  -1.94984, -18.84288
  -1.76141, -18.86238
  -1.57278, -18.88000
  -1.38398, -18.89572
  -1.19503, -18.90956
  -1.00593, -18.92151
  -0.81672, -18.93157
  -0.62740, -18.93974
  -0.43800, -18.94601
  -0.24854, -18.95039
  -0.05904, -18.95288
   0.13049, -18.95347
   0.32002, -18.95216
   0.50955, -18.94896
   0.69904, -18.94387
   0.88847, -18.93688
   1.07784, -18.92799
   1.26712, -18.91722
   1.45630, -18.90454
   1.64534, -18.88998
   1.83424, -18.87353
   2.02298, -18.85519
   2.21153, -18.83496
   2.39988, -18.81284
   2.58801, -18.78884
   2.77589, -18.76296
   2.96352, -18.73520
   3.15088, -18.70557
   3.33793, -18.67406
   3.52467, -18.64068
   3.71108, -18.60543
   3.89713, -18.56832
   4.08282, -18.52935
   4.26811, -18.48852
   4.45299, -18.44584
   4.63745, -18.40131
   4.82147, -18.35494
   5.00501, -18.30672
   5.18808, -18.25667
   5.37065, -18.20479
   5.55270, -18.15108
   5.73421, -18.09556
   5.91516, -18.03822
   6.09555, -17.97906
   6.27534, -17.91811
   6.45452, -17.85536
   6.63307, -17.79081
   6.81098, -17.72448
   6.98822, -17.65637
   7.16479, -17.58649
   7.34065, -17.51484
   7.51580, -17.44144
   7.69021, -17.36628
   7.86388, -17.28938
   8.03677, -17.21074
   8.20888, -17.13037
   8.38018, -17.04828
   8.55066, -16.96448
   8.72031, -16.87897
   8.88910, -16.79177
   9.05702, -16.70288
   9.22404, -16.61231
   9.39017, -16.52007
   9.55537, -16.42617
   9.71963, -16.33061
   9.88294, -16.23342
  10.04527, -16.13459
  10.20662, -16.03413
  10.36696, -15.93207
  10.52628, -15.82840
  10.68456, -15.72314
  10.84179, -15.61629
  10.99796, -15.50787
  11.15304, -15.39789
  11.30702, -15.28636
  11.45988, -15.17329
  11.61161, -15.05869
  11.76220, -14.94258
  11.91162, -14.82495
  12.05987, -14.70584
  12.20693, -14.58524
  12.35279, -14.46317
  12.49742, -14.33964
  12.64081, -14.21467
  12.78296, -14.08826
  12.92384, -13.96043
  13.06345, -13.83119
  13.20176, -13.70056
  13.33877, -13.56854
  13.47445, -13.43515
  13.60880, -13.30041
  13.74181, -13.16432
  13.87345, -13.02690
  14.00372, -12.88817
  14.13260, -12.74813
  14.26008, -12.60680
  14.38615, -12.46420
  14.51079, -12.32034
  14.63400, -12.17523
  14.75575, -12.02889
  14.87604, -11.88134
  14.99485, -11.73257
  15.11218, -11.58263
  15.22800, -11.43150
  15.34232, -11.27922
  15.45511, -11.12580
  15.56637, -10.97125
  15.67608, -10.81559
  15.78424, -10.65882
  15.89082, -10.50098
