    4.0095,    2.7158,0
    4.0329,    2.8130,0
    4.0466,    2.9121,0
    4.0503,    3.0120,0
    4.0441,    3.1118,0
    4.0278,    3.2105,0
    4.0019,    3.3070,0
    3.9664,    3.4005,0
    3.9217,    3.4900,0
    3.8684,    3.5746,0
    3.8068,    3.6534,0
    3.7377,    3.7257,0
    3.6618,    3.7907,0
    3.5797,    3.8479,0
    3.4923,    3.8965,0
    3.4005,    3.9362,0
    3.3052,    3.9665,0
    3.2074,    3.9871,0
    3.1080,    3.9979,0
    3.0080,    3.9987,0
    2.9084,    3.9895,0
    2.8102,    3.9704,0
    2.7145,    3.9416,0
    2.6220,    3.9034,0
    2.5339,    3.8562,0
    2.4509,    3.8004,0
    2.3739,    3.7366,0
    2.3037,    3.6654,0
    2.2409,    3.5876,0
    2.1862,    3.5038,0
    2.1401,    3.4151,0
    2.1032,    3.3222,0
    2.0756,    3.2260,0
    2.0579,    3.1276,0
    2.0500,    3.0279,0
    2.0521,    2.9280,0
    2.0642,    2.8287,0
    2.0862,    2.7311,0
    2.1177,    2.6362,0
    2.1586,    2.5450,0
    2.2084,    2.4583,0
    2.2666,    2.3769,0
    2.3327,    2.3018,0
    2.4059,    2.2337,0
    2.4855,    2.1732,0
    2.5708,    2.1210,0
    2.6608,    2.0775,0
    2.7548,    2.0433,0
    2.8517,    2.0186,0
    2.9506,    2.0037,0
    3.0504,    1.9987,0
    3.1503,    2.0038,0
    3.2492,    2.0188,0
    3.3461,    2.0436,0
    3.4400,    2.0779,0
    3.5300,    2.1214,0
    3.6152,    2.1737,0
    3.6948,    2.2343,0
    3.7680,    2.3025,0
    3.8339,    2.3776,0
    3.8921,    2.4590,0
    3.9418,    2.5458,0
    3.9826,    2.6371,0
    4.0141,    2.7320,0
    4.0359,    2.8296,0
    4.0479,    2.9288,0
    4.0500,    3.0288,0
    4.0420,    3.1285,0
    4.0242,    3.2269,0
    3.9966,    3.3230,0
    3.9595,    3.4159,0
    3.9133,    3.5046,0
    3.8586,    3.5883,0
    3.7957,    3.6661,0
    3.7254,    3.7372,0
    3.6484,    3.8009,0
    3.5653,    3.8566,0
    3.4772,    3.9038,0
    3.3847,    3.9419,0
    3.2889,    3.9706,0
    3.1907,    3.9896,0
    3.0912,    3.9987,0
    2.9912,    3.9979,0
    2.8918,    3.9870,0
    2.7939,    3.9663,0
    2.6987,    3.9359,0
    2.6069,    3.8961,0
    2.5196,    3.8474,0
    2.4375,    3.7902,0
    2.3616,    3.7251,0
    2.2926,    3.6527,0
    2.2311,    3.5739,0
    2.1778,    3.4892,0
    2.1333,    3.3997,0
    2.0979,    3.3062,0
    2.0720,    3.2096,0
    2.0558,    3.1109,0
    2.0497,    3.0111,0
    2.0535,    2.9112,0
    2.0672,    2.8121,0
    2.0908,    2.7150,0
    2.1240,    2.6206,0
    2.1664,    2.5301,0
    2.2176,    2.4442,0
    2.2772,    2.3639,0
    2.3445,    2.2899,0
    2.4188,    2.2230,0
    2.4995,    2.1639,0
    2.5856,    2.1131,0
    2.6764,    2.0711,0
    2.7709,    2.0385,0
    2.8682,    2.0154,0
    2.9673,    2.0022,0
    3.0673,    1.9989,0
    3.1670,    2.0056,0
    3.2656,    2.0223,0
    3.3621,    2.0487,0
    3.4554,    2.0846,0
    3.5447,    2.1296,0
    3.6290,    2.1834,0
    3.7076,    2.2452,0
    3.7796,    2.3147,0
    3.8443,    2.3909,0
    3.9010,    2.4732,0
    3.9493,    2.5608,0
    3.9885,    2.6528,0
    4.0184,    2.7482,0
    4.0387,    2.8462,0
    4.0490,    2.9456,0
    4.0493,    3.0456,0
    4.0397,    3.1452,0
    4.0202,    3.2432,0
    3.9910,    3.3389,0
    3.9524,    3.4311,0
    3.9047,    3.5191,0
    3.8486,    3.6018,0
    3.7844,    3.6785,0
    3.7129,    3.7484,0
    3.6348,    3.8109,0
    3.5508,    3.8652,0
    3.4619,    3.9109,0
    3.3688,    3.9474,0
    3.2726,    3.9745,0
    3.1741,    3.9919,0
    3.0743,    3.9993,0
    2.9744,    3.9967,0
    2.8752,    3.9842,0
    2.7777,    3.9618,0
    2.6830,    3.9298,0
    2.5919,    3.8885,0
    2.5054,    3.8383,0
    2.4243,    3.7798,0
    2.3495,    3.7134,0
    2.2817,    3.6399,0
    2.2216,    3.5600,0
    2.1697,    3.4745,0
    2.1267,    3.3843,0
    2.0928,    3.2902,0
    2.0686,    3.1931,0
    2.0541,    3.0942,0
    2.0496,    2.9943,0
    2.0551,    2.8944,0
    2.0705,    2.7956,0
    2.0957,    2.6989,0
    2.1305,    2.6051,0
    2.1744,    2.5153,0
    2.2271,    2.4303,0
    2.2880,    2.3510,0
    2.3565,    2.2781,0
    2.4320,    2.2125,0
    2.5136,    2.1547,0
    2.6006,    2.1054,0
    2.6920,    2.0650,0
    2.7871,    2.0339,0
    2.8848,    2.0125,0
    2.9841,    2.0009,0
    3.0841,    1.9993,0
    3.1837,    2.0077,0
    3.2820,    2.0260,0
    3.3780,    2.0541,0
    3.4707,    2.0915,0
    3.5593,    2.1381,0
    3.6427,    2.1932,0
    3.7202,    2.2564,0
    3.7910,    2.3270,0
    3.8544,    2.4044,0
    3.9098,    2.4876,0
    3.9565,    2.5760,0
    3.9942,    2.6686,0
    4.0225,    2.7646,0
    4.0411,    2.8628,0
    4.0497,    2.9624,0
    4.0484,    3.0624,0
    4.0371,    3.1618,0
    4.0159,    3.2595,0
    3.9851,    3.3547,0
    3.9450,    3.4462,0
    3.8959,    3.5333,0
    3.8383,    3.6151,0
    3.7729,    3.6907,0
    3.7002,    3.7595,0
    3.6211,    3.8206,0
    3.5362,    3.8735,0
    3.4465,    3.9177,0
    3.3528,    3.9527,0
    3.2561,    3.9781,0
    3.1574,    3.9938,0
    3.0575,    3.9996,0
    2.9576,    3.9953,0
    2.8586,    3.9811,0
    2.7616,    3.9571,0
    2.6674,    3.9235,0
    2.5770,    3.8807,0
    2.4913,    3.8291,0
    2.4113,    3.7692,0
    2.3376,    3.7015,0
    2.2710,    3.6269,0
    2.2123,    3.5460,0
    2.1619,    3.4596,0
    2.1203,    3.3687,0
    2.0881,    3.2740,0
    2.0654,    3.1766,0
    2.0527,    3.0774,0
    2.0498,    2.9775,0
    2.0570,    2.8777,0
    2.0741,    2.7792,0
    2.1009,    2.6829,0
    2.1372,    2.5897,0
    2.1827,    2.5006,0
    2.2368,    2.4165,0
    2.2990,    2.3382,0
    2.3687,    2.2666,0
    2.4453,    2.2022,0
    2.5279,    2.1458,0
    2.6157,    2.0980,0
    2.7078,    2.0591,0
    2.8034,    2.0296,0
    2.9014,    2.0098,0
    3.0009,    2.0000,0
    3.1009,    2.0000,0
    3.2004,    2.0101,0
    3.2984,    2.0301,0
    3.3939,    2.0597,0
    3.4860,    2.0987,0
    3.5737,    2.1468,0
    3.6561,    2.2033,0
    3.7326,    2.2678,0
    3.8022,    2.3396,0
    3.8643,    2.4180,0
    3.9182,    2.5022,0
    3.9635,    2.5913,0
    3.9997,    2.6846,0
    4.0263,    2.7809,0
    4.0432,    2.8795,0
    4.0502,    2.9793,0
    4.0472,    3.0792,0
    4.0342,    3.1784,0
    4.0114,    3.2757,0
    3.9790,    3.3703,0
    3.9373,    3.4612,0
    3.8868,    3.5475,0
    3.8278,    3.6283,0
    3.7611,    3.7028,0
    3.6873,    3.7703,0
    3.6072,    3.8301,0
    3.5214,    3.8815,0
    3.4310,    3.9242,0
    3.3367,    3.9576,0
    3.2396,    3.9814,0
    3.1406,    3.9955,0
    3.0407,    3.9995,0
    2.9409,    3.9936,0
    2.8421,    3.9778,0
    2.7455,    3.9521,0
    2.6519,    3.9169,0
    2.5622,    3.8726,0
    2.4775,    3.8196,0
    2.3984,    3.7583,0
    2.3259,    3.6895,0
    2.2606,    3.6137,0
    2.2032,    3.5318,0
    2.1542,    3.4446,0
    2.1142,    3.3530,0
    2.0836,    3.2578,0
    2.0626,    3.1600,0
    2.0515,    3.0607,0
    2.0503,    2.9607,0
    2.0592,    2.8611,0
    2.0779,    2.7628,0
    2.1064,    2.6670,0
    2.1442,    2.5744,0
    2.1912,    2.4861,0
    2.2467,    2.4029,0
    2.3102,    2.3257,0
    2.3811,    2.2552,0
    2.4588,    2.1922,0
    2.5423,    2.1372,0
    2.6309,    2.0908,0
    2.7237,    2.0535,0
    2.8197,    2.0256,0
    2.9180,    2.0075,0
    3.0177,    1.9993,0
    3.1177,    2.0010,0
    3.2170,    2.0128,0
    3.3146,    2.0344,0
    3.4096,    2.0656,0
    3.5010,    2.1062,0
    3.5879,    2.1557,0
    3.6694,    2.2136,0
    3.7448,    2.2794,0
    3.8132,    2.3523,0
    3.8739,    2.4317,0
    3.9265,    2.5168,0
    3.9702,    2.6067,0
    4.0048,    2.7006,0
    4.0299,    2.7974,0
    4.0451,    2.8962,0
    4.0504,    2.9961,0
    4.0457,    3.0960,0
    4.0311,    3.1949,0
    4.0066,    3.2919,0
    3.9726,    3.3859,0
    3.9294,    3.4761,0
    3.8774,    3.5615,0
    3.8172,    3.6413,0
    3.7492,    3.7147,0
    3.6743,    3.7809,0
    3.5931,    3.8393,0
    3.5065,    3.8893,0
    3.4154,    3.9305,0
    3.3206,    3.9623,0
    3.2231,    3.9845,0
    3.1239,    3.9969,0
    3.0239,    3.9992,0
    2.9242,    3.9916,0
    2.8257,    3.9741,0
    2.7295,    3.9469,0
    2.6365,    3.9101,0
    2.5476,    3.8643,0
    2.4638,    3.8098,0
    2.3858,    3.7472,0
    2.3144,    3.6772,0
    2.2504,    3.6004,0
    2.1944,    3.5175,0
    2.1469,    3.4295,0
    2.1084,    3.3372,0
    2.0794,    3.2415,0
    2.0600,    3.1434,0
    2.0506,    3.0439,0
    2.0511,    2.9439,0
    2.0616,    2.8444,0
    2.0820,    2.7465,0
    2.1121,    2.6511,0
    2.1515,    2.5592,0
    2.1999,    2.4717,0
    2.2568,    2.3895,0
    2.3216,    2.3134,0
    2.3937,    2.2441,0
    2.4724,    2.1823,0
    2.5568,    2.1287,0
    2.6462,    2.0839,0
    2.7396,    2.0481,0
    2.8361,    2.0219,0
    2.9347,    2.0054,0
    3.0345,    1.9989,0
    3.1345,    2.0023,0
    3.2336,    2.0157,0
    3.3308,    2.0390,0
    3.4253,    2.0718,0
    3.5160,    2.1139,0
    3.6020,    2.1648,0
    3.6826,    2.2241,0
    3.7568,    2.2911,0
    3.8239,    2.3652,0
    3.8834,    2.4457,0
    3.9345,    2.5316,0
    3.9767,    2.6223,0
    4.0097,    2.7167,0
    4.0331,    2.8139,0
    4.0467,    2.9130,0
    4.0503,    3.0129,0
    4.0440,    3.1127,0
    4.0277,    3.2114,0
    4.0016,    3.3079,0
    3.9660,    3.4014,0
    3.9213,    3.4908,0
    3.8679,    3.5753,0
    3.8062,    3.6541,0
    3.7371,    3.7263,0
    3.6611,    3.7913,0
    3.5789,    3.8483,0
    3.4915,    3.8969,0
    3.3997,    3.9365,0
    3.3044,    3.9667,0
    3.2065,    3.9873,0
    3.1071,    3.9980,0
    3.0071,    3.9987,0
    2.9075,    3.9894,0
    2.8094,    3.9702,0
    2.7136,    3.9413,0
    2.6212,    3.9030,0
    2.5331,    3.8557,0
    2.4502,    3.7998,0
    2.3733,    3.7360,0
    2.3031,    3.6647,0
    2.2404,    3.5868,0
    2.1858,    3.5031,0
    2.1398,    3.4143,0
    2.1029,    3.3213,0
    2.0754,    3.2252,0
    2.0578,    3.1267,0
    2.0500,    3.0270,0
    2.0522,    2.9271,0
    2.0644,    2.8278,0
    2.0864,    2.7303,0
    2.1181,    2.6354,0
    2.1590,    2.5442,0
    2.2089,    2.4575,0
    2.2672,    2.3763,0
    2.3333,    2.3012,0
    2.4065,    2.2331,0
    2.4862,    2.1727,0
    2.5715,    2.1206,0
    2.6617,    2.0772,0
    2.7556,    2.0430,0
    2.8526,    2.0184,0
    2.9515,    2.0036,0
    3.0513,    1.9988,0
    3.1512,    2.0039,0
    3.2501,    2.0190,0
    3.3469,    2.0438,0
    3.4408,    2.0782,0
    3.5308,    2.1219,0
    3.6160,    2.1742,0
    3.6955,    2.2349,0
    3.7686,    2.3031,0
    3.8345,    2.3783,0
    3.8925,    2.4598,0
    3.9422,    2.5466,0
    3.9829,    2.6379,0
    4.0143,    2.7328,0
    4.0361,    2.8304,0
    4.0480,    2.9297,0
    4.0500,    3.0297,0
    4.0419,    3.1294,0
    4.0240,    3.2278,0
    3.9963,    3.3239,0
    3.9591,    3.4167,0
    3.9129,    3.5054,0
    3.8581,    3.5890,0
    3.7951,    3.6667,0
    3.7248,    3.7378,0
    3.6477,    3.8014,0
    3.5646,    3.8571,0
    3.4764,    3.9042,0
    3.3839,    3.9422,0
    3.2881,    3.9708,0
    3.1899,    3.9898,0
    3.0903,    3.9988,0
    2.9903,    3.9978,0
    2.8909,    3.9868,0
    2.7931,    3.9660,0
    2.6978,    3.9355,0
    2.6061,    3.8957,0
    2.5188,    3.8469,0
    2.4368,    3.7896,0
    2.3610,    3.7245,0
    2.2920,    3.6521,0
    2.2306,    3.5731,0
    2.1774,    3.4885,0
    2.1329,    3.3989,0
    2.0976,    3.3054,0
    2.0718,    3.2087,0
    2.0557,    3.1100,0
    2.0496,    3.0102,0
    2.0535,    2.9103,0
    2.0674,    2.8113,0
    2.0911,    2.7141,0
    2.1243,    2.6198,0
    2.1668,    2.5293,0
    2.2181,    2.4435,0
    2.2778,    2.3632,0
    2.3451,    2.2893,0
    2.4195,    2.2224,0
    2.5002,    2.1634,0
    2.5864,    2.1127,0
    2.6772,    2.0708,0
    2.7718,    2.0382,0
    2.8691,    2.0152,0
    2.9682,    2.0021,0
    3.0682,    1.9989,0
    3.1679,    2.0057,0
    3.2665,    2.0225,0
    3.3629,    2.0490,0
    3.4562,    2.0849,0
    3.5455,    2.1301,0
    3.6298,    2.1839,0
    3.7083,    2.2458,0
    3.7802,    2.3153,0
    3.8448,    2.3916,0
    3.9015,    2.4740,0
    3.9497,    2.5616,0
    3.9889,    2.6536,0
    4.0187,    2.7491,0
    4.0388,    2.8470,0
    4.0490,    2.9465,0
    4.0493,    3.0465,0
    4.0396,    3.1460,0
    4.0200,    3.2441,0
    3.9907,    3.3397,0
    3.9520,    3.4319,0
    3.9043,    3.5198,0
    3.8480,    3.6025,0
    3.7838,    3.6791,0
    3.7122,    3.7490,0
    3.6341,    3.8114,0
    3.5501,    3.8656,0
    3.4611,    3.9112,0
    3.3680,    3.9477,0
    3.2717,    3.9747,0
    3.1732,    3.9920,0
    3.0735,    3.9993,0
    2.9735,    3.9967,0
    2.8743,    3.9840,0
    2.7768,    3.9616,0
    2.6821,    3.9295,0
    2.5911,    3.8881,0
    2.5046,    3.8379,0
    2.4236,    3.7792,0
    2.3489,    3.7128,0
    2.2811,    3.6392,0
    2.2211,    3.5593,0
    2.1693,    3.4737,0
    2.1263,    3.3834,0
    2.0926,    3.2893,0
    2.0684,    3.1923,0
    2.0540,    3.0933,0
    2.0496,    2.9934,0
    2.0552,    2.8936,0
    2.0707,    2.7948,0
    2.0960,    2.6980,0
    2.1308,    2.6043,0
    2.1748,    2.5145,0
    2.2276,    2.4295,0
    2.2886,    2.3503,0
    2.3572,    2.2775,0
    2.4327,    2.2119,0
    2.5143,    2.1542,0
    2.6014,    2.1050,0
    2.6929,    2.0647,0
    2.7879,    2.0337,0
    2.8856,    2.0123,0
    2.9850,    2.0009,0
    3.0850,    1.9994,0
    3.1846,    2.0078,0
    3.2829,    2.0262,0
    3.3789,    2.0543,0
    3.4716,    2.0919,0
    3.5600,    2.1385,0
    3.6434,    2.1937,0
    3.7208,    2.2570,0
    3.7916,    2.3277,0
    3.8549,    2.4051,0
    3.9102,    2.4884,0
    3.9569,    2.5768,0
    3.9945,    2.6695,0
    4.0227,    2.7654,0
    4.0412,    2.8637,0
    4.0498,    2.9633,0
    4.0484,    3.0633,0
    4.0370,    3.1627,0
    4.0157,    3.2604,0
    3.9848,    3.3555,0
    3.9446,    3.4470,0
    3.8954,    3.5341,0
    3.8378,    3.6158,0
    3.7723,    3.6914,0
    3.6995,    3.7600,0
    3.6203,    3.8211,0
    3.5354,    3.8739,0
    3.4457,    3.9180,0
    3.3520,    3.9529,0
    3.2553,    3.9783,0
    3.1565,    3.9939,0
    3.0566,    3.9996,0
    2.9567,    3.9952,0
    2.8578,    3.9809,0
    2.7607,    3.9568,0
    2.6665,    3.9232,0
    2.5762,    3.8803,0
    2.4906,    3.8286,0
    2.4106,    3.7686,0
    2.3370,    3.7009,0
    2.2705,    3.6262,0
    2.2118,    3.5453,0
    2.1615,    3.4589,0
    2.1200,    3.3678,0
    2.0878,    3.2732,0
    2.0653,    3.1757,0
    2.0526,    3.0765,0
    2.0498,    2.9766,0
    2.0571,    2.8768,0
    2.0743,    2.7783,0
    2.1012,    2.6820,0
    2.1376,    2.5889,0
    2.1831,    2.4998,0
    2.2373,    2.4158,0
    2.2996,    2.3376,0
    2.3694,    2.2660,0
    2.4460,    2.2017,0
    2.5286,    2.1454,0
    2.6165,    2.0976,0
    2.7086,    2.0588,0
    2.8042,    2.0294,0
    2.9023,    2.0097,0
    3.0018,    1.9999,0
    3.1018,    2.0001,0
    3.2013,    2.0102,0
    3.2992,    2.0303,0
    3.3947,    2.0600,0
    3.4868,    2.0991,0
    3.5744,    2.1472,0
    3.6569,    2.2038,0
    3.7332,    2.2684,0
    3.8028,    2.3402,0
    3.8648,    2.4187,0
    3.9187,    2.5029,0
    3.9639,    2.5921,0
    3.9999,    2.6854,0
    4.0265,    2.7818,0
    4.0433,    2.8804,0
    4.0502,    2.9801,0
    4.0471,    3.0801,0
    4.0341,    3.1792,0
    4.0112,    3.2766,0
    3.9787,    3.3712,0
    3.9369,    3.4620,0
    3.8863,    3.5482,0
    3.8273,    3.6290,0
    3.7605,    3.7034,0
    3.6867,    3.7709,0
    3.6064,    3.8306,0
    3.5207,    3.8820,0
    3.4302,    3.9245,0
    3.3359,    3.9579,0
    3.2388,    3.9816,0
    3.1397,    3.9956,0
    3.0398,    3.9995,0
    2.9400,    3.9935,0
    2.8413,    3.9776,0
    2.7446,    3.9518,0
    2.6511,    3.9166,0
    2.5615,    3.8722,0
    2.4767,    3.8191,0
    2.3978,    3.7577,0
    2.3253,    3.6888,0
    2.2601,    3.6130,0
    2.2027,    3.5311,0
    2.1538,    3.4438,0
    2.1139,    3.3522,0
    2.0834,    3.2569,0
    2.0625,    3.1592,0
    2.0514,    3.0598,0
    2.0504,    2.9598,0
    2.0593,    2.8602,0
    2.0781,    2.7620,0
    2.1067,    2.6661,0
    2.1446,    2.5736,0
    2.1916,    2.4853,0
    2.2472,    2.4022,0
    2.3108,    2.3250,0
    2.3818,    2.2546,0
    2.4595,    2.1916,0
    2.5430,    2.1367,0
    2.6317,    2.0904,0
    2.7245,    2.0532,0
    2.8206,    2.0254,0
    2.9189,    2.0074,0
    3.0186,    1.9992,0
    3.1186,    2.0011,0
    3.2179,    2.0129,0
    3.3155,    2.0346,0
    3.4105,    2.0659,0
    3.5018,    2.1066,0
    3.5887,    2.1562,0
    3.6701,    2.2141,0
    3.7454,    2.2800,0
    3.8137,    2.3530,0
    3.8744,    2.4325,0
    3.9269,    2.5176,0
    3.9706,    2.6076,0
    4.0051,    2.7014,0
    4.0300,    2.7983,0
    4.0452,    2.8971,0
    4.0504,    2.9970,0
    4.0456,    3.0968,0
    4.0309,    3.1958,0
    4.0064,    3.2927,0
    3.9723,    3.3867,0
    3.9290,    3.4769,0
    3.8769,    3.5622,0
    3.8166,    3.6420,0
    3.7486,    3.7153,0
    3.6736,    3.7814,0
    3.5924,    3.8398,0
    3.5058,    3.8897,0
    3.4146,    3.9308,0
    3.3197,    3.9625,0
    3.2222,    3.9846,0
    3.1230,    3.9969,0
    3.0230,    3.9992,0
    2.9233,    3.9915,0
    2.8249,    3.9739,0
    2.7287,    3.9466,0
    2.6357,    3.9098,0
    2.5469,    3.8638,0
    2.4630,    3.8093,0
    2.3851,    3.7466,0
    2.3138,    3.6765,0
    2.2498,    3.5997,0
    2.1939,    3.5168,0
    2.1465,    3.4287,0
    2.1081,    3.3364,0
    2.0792,    3.2407,0
    2.0599,    3.1425,0
    2.0505,    3.0430,0
    2.0512,    2.9430,0
    2.0618,    2.8435,0
    2.0822,    2.7457,0
    2.1124,    2.6503,0
    2.1519,    2.5584,0
    2.2004,    2.4710,0
    2.2574,    2.3888,0
    2.3223,    2.3127,0
    2.3944,    2.2435,0
    2.4731,    2.1818,0
    2.5576,    2.1283,0
    2.6470,    2.0835,0
    2.7404,    2.0478,0
    2.8370,    2.0217,0
    2.9356,    2.0053,0
    3.0354,    1.9989,0
    3.1353,    2.0024,0
    3.2344,    2.0159,0
    3.3317,    2.0392,0
    3.4261,    2.0721,0
    3.5168,    2.1143,0
    3.6028,    2.1653,0
    3.6833,    2.2247,0
    3.7574,    2.2918,0
    3.8245,    2.3659,0
    3.8838,    2.4464,0
    3.9349,    2.5324,0
    3.9770,    2.6231,0
    4.0100,    2.7175,0
    4.0333,    2.8148,0
    4.0468,    2.9138,0
    4.0503,    3.0138,0
    4.0439,    3.1136,0
    4.0275,    3.2122,0
    4.0013,    3.3087,0
    3.9657,    3.4022,0
    3.9209,    3.4916,0
    3.8673,    3.5760,0
    3.8057,    3.6548,0
    3.7364,    3.7269,0
    3.6604,    3.7918,0
    3.5782,    3.8488,0
    3.4907,    3.8973,0
    3.3989,    3.9368,0
    3.3035,    3.9669,0
    3.2056,    3.9874,0
    3.1062,    3.9980,0
    3.0062,    3.9986,0
    2.9066,    3.9893,0
    2.8085,    3.9700,0
    2.7128,    3.9410,0
    2.6204,    3.9027,0
    2.5324,    3.8553,0
    2.4495,    3.7993,0
    2.3726,    3.7354,0
    2.3025,    3.6641,0
    2.2399,    3.5861,0
    2.1853,    3.5023,0
    2.1394,    3.4135,0
    2.1026,    3.3205,0
    2.0752,    3.2243,0
    2.0576,    3.1259,0
    2.0500,    3.0262,0
    2.0523,    2.9262,0
    2.0645,    2.8269,0
    2.0866,    2.7294,0
    2.1184,    2.6346,0
    2.1594,    2.5434,0
    2.2094,    2.4568,0
    2.2677,    2.3756,0
    2.3339,    2.3006,0
    2.4072,    2.2326,0
    2.4870,    2.1722,0
    2.5723,    2.1202,0
    2.6625,    2.0769,0
    2.7565,    2.0428,0
    2.8534,    2.0183,0
    2.9523,    2.0035,0
    3.0522,    1.9988,0
    3.1521,    2.0040,0
    3.2509,    2.0191,0
    3.3478,    2.0441,0
    3.4416,    2.0786,0
    3.5316,    2.1223,0
    3.6167,    2.1747,0
    3.6962,    2.2354,0
    3.7692,    2.3038,0
    3.8350,    2.3790,0
    3.8930,    2.4605,0
    3.9426,    2.5474,0
    3.9832,    2.6387,0
    4.0146,    2.7337,0
    4.0362,    2.8313,0
    4.0481,    2.9306,0
    4.0499,    3.0306,0
    4.0418,    3.1303,0
    4.0238,    3.2286,0
    3.9960,    3.3247,0
    3.9588,    3.4175,0
    3.9124,    3.5061,0
    3.8575,    3.5897,0
    3.7945,    3.6674,0
    3.7241,    3.7384,0
    3.6469,    3.8020,0
    3.5638,    3.8576,0
    3.4756,    3.9046,0
    3.3830,    3.9425,0
    3.2872,    3.9711,0
    3.1890,    3.9899,0
    3.0894,    3.9988,0
    2.9894,    3.9977,0
    2.8900,    3.9867,0
    2.7922,    3.9658,0
    2.6970,    3.9352,0
    2.6053,    3.8953,0
    2.5181,    3.8464,0
    2.4361,    3.7891,0
    2.3603,    3.7239,0
    2.2914,    3.6514,0
    2.2301,    3.5724,0
    2.1770,    3.4877,0
    2.1326,    3.3981,0
    2.0973,    3.3045,0
    2.0716,    3.2079,0
    2.0557,    3.1092,0
    2.0496,    3.0093,0
    2.0536,    2.9094,0
    2.0676,    2.8104,0
    2.0913,    2.7133,0
    2.1246,    2.6190,0
    2.1672,    2.5285,0
    2.2186,    2.4427,0
    2.2783,    2.3625,0
    2.3457,    2.2886,0
    2.4202,    2.2219,0
    2.5009,    2.1629,0
